InstrVideoKR.keys,InstrVideoKR.rt,CravingKR.keys,CravingKR.corr,CravingKR.rt,ResistKR.keys,ResistKR.corr,ResistKR.rt,StressKR.keys,StressKR.corr,StressKR.rt,VideoNLoop.thisRepN,VideoNLoop.thisTrialN,VideoNLoop.thisN,VideoNLoop.thisIndex,VideoNLoop.ran,Video,email,date,expName,psychopyVersion,OS,frameRate,DebutTache2KR.keys,DebutTache2KR.rt,Choice1.keys,Choice1.rt,Transition,Choice2.keys,Choice2.rt,Reward,Task2.thisRepN,Task2.thisTrialN,Task2.thisN,Task2.thisIndex,Task2.ran,Ntrial,Walk21,PChoice21,Walk22,PChoice22,Walk23,PChoice23,Walk24,PChoice24,FinTache2KR.keys,FinTache2KR.rt,FinSession2KR.keys,FinSession2KR.rt
space,2.63413,5,0,1.5972,5,0,0.182645,5,0,0.16576,0,0,0,3,1,WashOff4.mp4,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,1,1,8,1,WashOff9.mp4,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,2,2,5,1,WashOff6.mp4,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,3,3,1,1,WashOff2.mp4,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,4,4,2,1,WashOff3.mp4,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,5,5,6,1,WashOff7.mp4,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,6,6,7,1,WashOff8.mp4,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,7,7,9,1,WashOff10.mp4,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,8,8,4,1,WashOff5.mp4,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,9,9,0,1,WashOff1.mp4,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,0,28.901565,5,0,0.233675,5,0,0.161455,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,space,0.89441,e,0.282085,1,i,0.21152,0,0,0,0,27,1,28,-0.01,0.7,0.01,0.64,0.01,0.59,-0.01,0.69,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.0131,0,i,0.14406,0,0,1,1,177,1,178,-0.03,0.46,0,0.68,0.03,0.42,-0.04,0.31,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.28458,1,e,0.127095,1,0,2,2,114,1,115,0,0.68,0.03,0.63,0.02,0.36,0.02,0.37,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.312265,0,e,0.148945,0,0,3,3,63,1,64,-0.01,0.55,-0.01,0.57,-0.01,0.52,-0.02,0.44,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.312365,1,i,0.23456,1,0,4,4,192,1,193,-0.01,0.35,0,0.74,-0.02,0.27,-0.01,0.27,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.24066,1,i,0.29888,0,0,5,5,71,1,72,0.05,0.74,0.01,0.53,0,0.51,-0.02,0.47,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.082505,0,e,0.283045,0,0,6,6,185,1,186,0.02,0.47,0,0.7,-0.05,0.27,0.03,0.29,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.316085,1,e,0.26758,0,0,7,7,26,1,27,-0.02,0.71,0,0.63,-0.03,0.58,-0.01,0.7,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.01266,1,i,0.278795,1,0,8,8,197,1,198,-0.02,0.41,-0.01,0.71,-0.05,0.26,0,0.26,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.389925,0,e,0.24772,0,0,9,9,60,1,61,-0.03,0.58,0.02,0.57,0.02,0.53,0.02,0.51,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.63874,1,i,0.395805,1,0,10,10,119,1,120,0,0.69,0.03,0.71,0,0.43,0,0.27,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.336845,1,i,0.2117,1,0,11,11,4,1,5,-0.01,0.58,0.01,0.55,0.02,0.55,0.02,0.59,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.078945,1,i,0.39405,0,0,12,12,39,1,40,0,0.7,-0.02,0.6,0,0.61,0,0.73,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.1504,1,e,0.276815,1,0,13,13,30,1,31,0.02,0.73,0,0.62,-0.03,0.61,-0.01,0.69,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.33261,1,e,0.13422,0,0,14,14,94,1,95,-0.02,0.6,0.02,0.54,-0.02,0.28,-0.04,0.5,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.09916,1,e,0.161955,1,0,15,15,133,1,134,-0.03,0.71,0.02,0.72,0.07,0.46,-0.01,0.3,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.247025,1,e,0.17838,0,0,16,16,33,1,34,0.01,0.7,-0.01,0.6,0,0.62,0.01,0.74,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.246125,1,e,0.209675,1,0,17,17,19,1,20,-0.01,0.7,-0.02,0.56,-0.01,0.55,0,0.73,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.27953,0,e,0.20308,1,0,18,18,196,1,197,0.04,0.43,0.02,0.72,0.05,0.31,-0.01,0.26,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.290545,1,e,0.149595,0,0,19,19,188,1,189,-0.02,0.41,0.02,0.67,-0.02,0.29,-0.02,0.28,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.2621,0,i,0.250175,0,0,20,20,127,1,128,-0.01,0.66,-0.01,0.71,0.01,0.42,-0.03,0.31,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.316335,1,i,0.24584,1,0,21,21,46,1,47,0.02,0.72,0.01,0.63,-0.02,0.59,-0.04,0.64,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.300755,0,i,0.177785,0,0,22,22,85,1,86,-0.01,0.73,0,0.49,0.01,0.35,0,0.46,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.37867,1,i,0.24435,1,0,23,23,118,1,119,0.04,0.69,0.02,0.68,0.08,0.43,-0.03,0.27,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.36144,0,i,0.177695,0,0,24,24,53,1,54,-0.02,0.6,0.02,0.64,-0.04,0.54,-0.02,0.6,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.36304,0,e,0.16581,1,0,25,25,190,1,191,-0.02,0.36,0.05,0.74,-0.03,0.27,-0.01,0.27,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.234625,1,i,0.13092,1,0,26,26,79,1,80,0.01,0.73,0.01,0.53,-0.01,0.41,-0.02,0.53,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.25179,0,e,0.16106,1,0,27,27,41,1,42,0.02,0.72,0,0.64,-0.02,0.59,0.06,0.64,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.26537,1,i,0.27979,0,0,28,28,45,1,46,0.02,0.74,-0.03,0.62,0.01,0.61,-0.05,0.68,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.30677,0,e,0.26547,1,0,29,29,47,1,48,0,0.72,-0.01,0.62,0,0.59,0.04,0.68,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.40644,0,e,0.167375,1,0,30,30,65,1,66,0.02,0.57,0.02,0.57,0.01,0.52,0,0.49,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.055195,0,e,0.1341,0,0,31,31,35,1,36,-0.05,0.68,-0.03,0.58,0,0.6,0.01,0.73,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.26163,1,i,0.234215,1,0,32,32,123,1,124,-0.02,0.71,0.04,0.75,0,0.4,0.01,0.33,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.26583,1,i,0.175525,1,0,33,33,23,1,24,0,0.71,0.02,0.63,-0.01,0.55,0.02,0.71,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.201015,1,e,0.094495,0,0,34,34,112,1,113,0.01,0.65,-0.05,0.58,0.01,0.35,0.01,0.4,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.218685,0,e,0.12853,0,0,35,35,117,1,118,-0.01,0.65,0.01,0.66,-0.02,0.35,-0.05,0.3,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.12396,1,e,0.25571,1,0,36,36,78,1,79,0.02,0.72,-0.02,0.52,0,0.42,0.03,0.55,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.242745,1,e,0.367085,1,0,37,37,156,1,157,0.01,0.58,0,0.72,0,0.5,-0.01,0.27,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.284635,0,i,0.34674,1,0,38,38,51,1,52,0,0.62,-0.04,0.62,-0.01,0.58,-0.04,0.63,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.14626,1,i,0.42845,1,0,39,39,52,1,53,0,0.62,0,0.62,0,0.58,-0.01,0.62,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,i,0.24102,1,e,0.2611,0,0,40,40,36,1,37,0,0.68,0.04,0.62,-0.03,0.57,0.01,0.74,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.03455,1,e,0.317695,1,0,41,41,193,1,194,0.04,0.39,-0.03,0.71,0,0.27,-0.02,0.25,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.2525,1,i,0.245315,0,0,42,42,161,1,162,0.03,0.65,-0.01,0.69,0.04,0.55,0.03,0.35,,,,
,,,,,,,,,,,,,,,,,test,2021-02-18_08h47.51.158,MarkovTaskNeutreJ2,2020.2.6,MacIntel,60,,,e,0.187855,1,e,0.410575,1,0,43,43,125,1,126,0,0.66,-0.01,0.72,0.01,0.39,-0.02,0.35,,,,
